-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  26.581+0.429      4        26.6248         0.4246       279.5952        -5.4162
   26.59-0.163      1        26.5681        -0.1517       280.0837        -5.7308
   26.59-0.163      2        26.5822        -0.1644       280.1016        -5.7241
  26.594-0.303      1        26.5522        -0.3095       280.2174        -5.8172
  26.594-0.303      2        26.5429        -0.2899       280.1956        -5.8164
  26.594-0.303      3        26.5480        -0.2950       280.2025        -5.8143
  26.594-0.303      4        26.5574        -0.3011       280.2122        -5.8087
  26.594-0.303      5        26.5616        -0.3054       280.2181        -5.8070
  26.615-0.112      1        26.5746        -0.0943       280.0354        -5.6987
  26.615-0.112      2        26.5830        -0.1073       280.0509        -5.6972
   26.618+0.43      1        26.6248         0.4246       279.5952        -5.4162
  26.621-0.339      1        26.6064        -0.3519       280.2803        -5.7884
  26.621-0.339      2        26.6002        -0.3411       280.2678        -5.7890
  26.621-0.339      3        26.6059        -0.3401       280.2694        -5.7834
   26.63-0.357      1        26.6064        -0.3519       280.2803        -5.7884
   26.63-0.357      2        26.6002        -0.3411       280.2678        -5.7890
   26.63-0.357      3        26.6059        -0.3401       280.2694        -5.7834
   26.63-0.357      4        26.6099        -0.3347       280.2664        -5.7775
  26.631+0.257      1        26.6291         0.2617       279.7427        -5.4871
  26.656-0.035      1        26.6520        -0.0344       280.0176        -5.6024
  26.657+0.007      1        26.6433         0.0111       279.9729        -5.5894
  26.657+0.007      2        26.6495         0.0055       279.9807        -5.5864
  26.657+0.007      3        26.6468         0.0177       279.9687        -5.5832
  26.657+0.007      4        26.6564        -0.0001       279.9889        -5.5828
  26.657+0.007      5        26.6544         0.0124       279.9768        -5.5789
  26.662+0.271      1        26.6631         0.2747       279.7467        -5.4510
  26.665-0.004      1        26.6563        -0.0001       279.9889        -5.5830
  26.668+0.749      1        26.6770         0.7465       279.3321        -5.2221
  26.672+0.674      1        26.6688         0.6763       279.3909        -5.2616
  26.683-0.707      1        26.6610        -0.6998       280.6164        -5.8990
  26.683-0.707      2        26.6713        -0.7054       280.6260        -5.8923
  26.683-0.707      3        26.6811        -0.7070       280.6320        -5.8844
  26.683-0.707      4        26.6890        -0.7038       280.6328        -5.8759
  26.689+0.036      1        26.6864         0.0346       279.9717        -5.5403
   26.72-0.749      1        26.7061        -0.7350       280.6686        -5.8750
  26.726+0.524      1        26.7183         0.5328       279.5417        -5.2835
  26.736+0.213      1        26.7296         0.1941       279.8492        -5.4288
  26.768-0.025      1        26.7714        -0.0332       280.0714        -5.4958
  26.768-0.025      2        26.7776        -0.0341       280.0751        -5.4907
  26.781+0.213      1        26.8103         0.2391       279.8462        -5.3365
  26.781+0.213      2        26.8092         0.2460       279.8396        -5.3343
  26.781+0.213      3        26.8179         0.2390       279.8499        -5.3297
    26.81+0.25      1        26.8099         0.2395       279.8457        -5.3366
    26.81+0.25      2        26.8092         0.2460       279.8396        -5.3343
  26.824+0.235      1        26.8182         0.2391       279.8499        -5.3295
   26.851+0.18      1        26.8021         0.1681       279.9058        -5.3763
   26.851+0.18      2        26.8437         0.1602       279.9320        -5.3430
   26.851+0.18      3        26.8329         0.1901       279.9004        -5.3388
   26.851+0.18      4        26.8463         0.1797       279.9158        -5.3317
   26.851+0.18      5        26.8562         0.1759       279.9238        -5.3246
   26.851+0.18      6        26.8870         0.1938       279.9220        -5.2891
  26.871-0.294      1        26.8703        -0.3128       280.3666        -5.5359
  26.923+0.021      1        26.9176         0.0047       280.1049        -5.3484
  26.927+0.023      1        26.9267         0.0145       280.1003        -5.3359
  26.931+0.176      1        26.9309         0.1784       279.9559        -5.2571
  26.964-0.314      1        26.9538        -0.3113       280.4037        -5.4609
  26.964-0.314      2        26.9596        -0.3079       280.4034        -5.4542
  26.964-0.314      3        26.9719        -0.3072       280.4084        -5.4430
  26.964-0.314      4        26.9807        -0.3201       280.4239        -5.4410
  26.964-0.314      5        26.9832        -0.3127       280.4185        -5.4354
  26.994-0.744      1        26.9784        -0.7376       280.7959        -5.6340
  26.994-0.744      2        27.0014        -0.7050       280.7773        -5.5986
  26.995+0.453      1        26.9950         0.4553       279.7383        -5.0732
   26.996-0.04      1        27.0108        -0.0394       280.1871        -5.2858
  27.014-0.619      1        27.0104        -0.6204       280.7059        -5.5520
  27.014-0.619      2        27.0092        -0.6174       280.7027        -5.5516
  27.016+0.204      1        27.0196         0.1903       279.9861        -5.1728
  27.016+0.204      2        27.0163         0.2002       279.9758        -5.1712
  27.016+0.204      3        27.0481         0.1941       279.9958        -5.1457
  27.016+0.204      4        27.0459         0.1986       279.9908        -5.1456
  27.018+0.141      1        27.0194         0.1412       280.0298        -5.1954
  27.021+0.289      1        27.0283         0.2837       279.9067        -5.1222
  27.021+0.289      2        27.0460         0.2872       279.9117        -5.1049
  27.023-0.099      1        26.9935        -0.0858       280.2205        -5.3225
  27.028+0.279      1        27.0283         0.2837       279.9067        -5.1222
  27-0.297_70m      1        26.9808        -0.3197       280.4236        -5.4408
  27-0.297_70m      2        26.9890        -0.3236       280.4309        -5.4353
  27-0.297_70m      3        26.9832        -0.3127       280.4185        -5.4354
  27-0.297_70m      4        26.9987        -0.2994       280.4137        -5.4156
  27-0.297_70m      5        27.0186        -0.2953       280.4192        -5.3960
  27.037+0.294      1        27.0283         0.2837       279.9067        -5.1222
  27.102-0.558      1        27.0859        -0.5768       280.7016        -5.4649
  27.102-0.558      2        27.0857        -0.5627       280.6889        -5.4587
  27.102-0.558      3        27.1004        -0.5582       280.6916        -5.4435
  27.119+0.173      1        27.1122         0.1490       280.0656        -5.1094
  27.145+0.004      1        27.1606         0.0003       280.2206        -5.1344
  27.162-0.004      1        27.1181         0.0052       280.1966        -5.1700
  27.162-0.004      2        27.1606         0.0003       280.2206        -5.1344
  27.162-0.004      3        27.1743        -0.0082       280.2344        -5.1262
  27.178-0.104      1        27.1790        -0.0977       280.3165        -5.1630
   27.23+0.136      1        27.2217         0.1359       280.1276        -5.0180
  27.244-0.271      1        27.2460        -0.2723       280.5031        -5.1833
  27.249+0.107      1        27.2479         0.1080       280.1645        -5.0075
  27.253+0.174      1        27.2311         0.1616       280.1089        -4.9979
  27.253+0.174      2        27.2512         0.1577       280.1217        -4.9818
  27.356-0.152      1        27.3652        -0.1663       280.4632        -5.0288
  27.359-0.367      1        27.3323        -0.3700       280.6300        -5.1512
  27.359-0.367      2        27.3735        -0.3861       280.6633        -5.1219
  27.369-0.175      1        27.3652        -0.1663       280.4632        -5.0288
  27.406-0.175      1        27.3815        -0.1926       280.4942        -5.0264
  27.406-0.175      2        27.3838        -0.1873       280.4905        -5.0219
  27.406-0.175      3        27.3837        -0.1784       280.4826        -5.0179
  27.406-0.175      4        27.3873        -0.1808       280.4863        -5.0157
  27.406-0.175      5        27.3902        -0.1731       280.4808        -5.0096
  27.406-0.175      6        27.3963        -0.1789       280.4888        -5.0069
  27.406-0.175      7        27.3966        -0.1737       280.4842        -5.0042
  27.406-0.175      8        27.4014        -0.1688       280.4821        -4.9977
  27.406-0.175      9        27.3991        -0.1631       280.4759        -4.9972
  27.406-0.175     10        27.4193        -0.1664       280.4882        -4.9808
   27.426-0.87      1        27.4267        -0.8652       281.1156        -5.2935
  27.434-0.828      1        27.4361        -0.8264       281.0853        -5.2674
   27.44-0.017      1        27.4293        -0.0276       280.3689        -4.9084
   27.44-0.017      2        27.4373        -0.0370       280.3809        -4.9055
   27.44-0.017      3        27.4216        -0.0044       280.3447        -4.9046
   27.44-0.017      4        27.4539        -0.0142       280.3682        -4.8804
  27.444+0.102      1        27.4312         0.0903       280.2646        -4.8526
  27.444+0.102      2        27.4292         0.1062       280.2495        -4.8472
  27.444+0.102      3        27.4342         0.1004       280.2570        -4.8454
  27.444+0.102      4        27.4391         0.1044       280.2556        -4.8392
  27.444+0.102      5        27.4455         0.1014       280.2613        -4.8349
  27.458-0.153      1        27.4326        -0.1417       280.4722        -4.9575
