-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  36.665-0.114      1        36.6699        -0.1281       284.6801         3.2678
  36.665-0.114      2        36.6662        -0.1118       284.6638         3.2719
  36.671-0.131      1        36.6743        -0.1462       284.6981         3.2634
  36.671-0.131      2        36.6707        -0.1282       284.6805         3.2684
  36.671-0.131      3        36.6662        -0.1119       284.6638         3.2719
  36.766+0.703      1        36.7667         0.7039       283.9827         3.7337
  36.802-0.207      1        36.7924        -0.2036       284.8033         3.3422
  36.802-0.207      2        36.8033        -0.2075       284.8118         3.3501
  36.832+0.014      1        36.8322         0.0157       284.6261         3.4778
  36.895-0.399      1        36.8890        -0.4164       285.0372         3.3308
   36.899-0.41      1        36.8990        -0.4089       285.0350         3.3431
   36.899-0.41      2        36.8948        -0.3980       285.0234         3.3445
   36.899-0.41      3        36.9154        -0.4185       285.0511         3.3533
  36.901-0.131      1        36.8980        -0.1495       284.8035         3.4608
  36.907-0.488      1        36.9088        -0.4891       285.1110         3.3152
  36.956+0.915      1        36.9619         0.9198       283.8793         4.0058
   37.08-0.148      1        37.0837        -0.1519       284.8906         3.6249
    37.14+0.97      1        37.1409         0.9652       283.9206         4.1858
  37.163+0.083      1        37.1733         0.1002       284.7070         3.8198
  37.264+0.006      1        37.2314         0.0146       284.8099         3.8324
  37.264+0.006      2        37.2621         0.0083       284.8296         3.8568
  37.264+0.006      3        37.3018        -0.0058       284.8603         3.8857
  37.269+0.081      1        37.2668         0.0821       284.7660         3.8948
   37.32-0.222      1        37.3202        -0.2205       285.0601         3.8039
   37.35-0.255      1        37.2773        -0.2495       285.0663         3.7525
   37.35-0.255      2        37.2923        -0.2392       285.0640         3.7705
   37.35-0.255      3        37.3003        -0.2381       285.0667         3.7781
   37.35-0.255      4        37.3228        -0.2549       285.0920         3.7905
   37.35-0.255      5        37.3226        -0.2318       285.0712         3.8009
   37.35-0.255      6        37.3202        -0.2206       285.0602         3.8039
   37.35-0.255      7        37.3355        -0.2405       285.0849         3.8083
   37.35-0.255      8        37.3289        -0.2149       285.0591         3.8142
   37.35-0.255      9        37.3407        -0.2263       285.0747         3.8195
   37.35-0.255     10        37.3500        -0.2249       285.0777         3.8284
   37.35-0.255     11        37.3562        -0.2309       285.0859         3.8311
   37.35-0.255     12        37.3661        -0.2356       285.0946         3.8378
   37.35-0.255     13        37.3814        -0.2592       285.1227         3.8406
   37.35-0.255     14        37.3643        -0.2246       285.0840         3.8413
   37.35-0.255     15        37.3770        -0.2472       285.1099         3.8423
   37.35-0.255     16        37.3748        -0.2364       285.0993         3.8452
   37.35-0.255     17        37.4074        -0.2827       285.1555         3.8530
   37.35-0.255     18        37.3992        -0.2634       285.1346         3.8546
   37.35-0.255     19        37.3928        -0.2489       285.1187         3.8555
   37.35-0.255     20        37.3845        -0.2202       285.0893         3.8613
  37.416+0.173      1        37.4243         0.1858       284.7456         4.0822
  37.416-0.727      1        37.3774        -0.7061       285.5191         3.6326
  37.416-0.727      2        37.4089        -0.7417       285.5653         3.6444
  37.438+0.141      1        37.4271         0.1416       284.7862         4.0645
  37.438+0.141      2        37.4531         0.1102       284.8262         4.0733
  37.438+0.141      3        37.4423         0.1421       284.7928         4.0783
  37.473+0.049      1        37.4745         0.0491       284.8905         4.0644
  37.487-0.811      1        37.4619        -0.8122       285.6523         3.6592
  37.492+0.152      1        37.4929         0.1523       284.8069         4.1279
   37.542+0.49      1        37.5425         0.4899       284.5285         4.3262
   37.558+0.15      1        37.5579         0.1501       284.8386         4.1848
  37.558+0.186      1        37.5586         0.1865       284.8065         4.2020
  37.558+0.186      2        37.5545         0.2011       284.7916         4.2050
  37.562-0.137      1        37.4312        -0.0503       284.9593         3.9804
  37.562-0.137      2        37.4692        -0.1029       285.0236         3.9903
  37.562-0.137      3        37.4466        -0.0513       284.9672         3.9937
  37.562-0.137      4        37.4797        -0.1045       285.0298         3.9989
  37.562-0.137      5        37.4585        -0.0601       284.9805         4.0002
  37.562-0.137      6        37.4673        -0.0622       284.9864         4.0071
  37.562-0.137      7        37.5467        -0.1116       285.0668         4.0552
  37.562-0.137      8        37.5946        -0.1224       285.0984         4.0928
  37.562-0.137      9        37.6009        -0.1248       285.1035         4.0973
  37.642+0.103      1        37.6420         0.1248       284.8997         4.2480
  37.642+0.103      2        37.6489         0.1180       284.9090         4.2510
  37.668+0.165      1        37.6417         0.1254       284.8990         4.2480
  37.668+0.165      2        37.6523         0.1404       284.8905         4.2642
  37.668+0.165      3        37.6711         0.1437       284.8962         4.2825
  37.668+0.165      4        37.6685         0.1560       284.8840         4.2858
  37.668+0.165      5        37.6745         0.1582       284.8848         4.2922
  37.668+0.165      6        37.7036         0.1596       284.8969         4.3186
  37.682-0.495      1        37.6712        -0.5168       285.4851         3.9805
  37.692-0.832      1        37.7177        -0.8415       285.7958         3.8731
  37.692-0.832      2        37.7151        -0.8228       285.7780         3.8793
  37.723+0.013      1        37.7237         0.0135       285.0365         4.2698
  37.754+0.194      1        37.7383         0.1963       284.8801         4.3663
  37.754+0.194      2        37.7557         0.1969       284.8876         4.3821
  37.754+0.194      3        37.7707         0.1918       284.8990         4.3931
  37.767-0.236      1        37.7553        -0.2314       285.2693         4.1859
   37.78-0.265      1        37.7647        -0.2599       285.2991         4.1812
   37.78-0.265      2        37.7557        -0.2313       285.2694         4.1863
   37.841-0.09      1        37.8300        -0.1026       285.1887         4.3112
   37.841-0.09      2        37.8826        -0.0972       285.2081         4.3604
   37.841-0.09      3        37.8851        -0.0646       285.1802         4.3776
  37.846-0.392      1        37.8100        -0.3786       285.4257         4.1671
  37.846-0.392      2        37.8189        -0.3815       285.4323         4.1737
  37.846-0.392      3        37.8324        -0.3901       285.4461         4.1818
  37.846-0.392      4        37.8277        -0.3706       285.4266         4.1865
  37.846-0.392      5        37.8740        -0.3989       285.4731         4.2147
  37.884-0.149      1        37.8629        -0.1459       285.2425         4.3207
  37.884-0.149      2        37.8859        -0.1518       285.2583         4.3384
  37.921-0.832      1        37.9205        -0.8324       285.8809         4.0575
  38.043+0.081      1        38.0253         0.0689       285.1254         4.5634
  38.054+0.698      1        38.0561         0.7349       284.5451         4.8950
    38.21+0.84      1        38.2131         0.8164       284.5442         5.0720
    38.21+0.84      2        38.2295         0.8246       284.5444         5.0903
    38.21+0.84      3        38.2250         0.8341       284.5339         5.0906
    38.21+0.84      4        38.2358         0.8513       284.5234         5.1081
    38.21+0.84      5        38.2508         0.8322       284.5474         5.1127
  38.244+0.723      1        38.2444         0.7220       284.6429         5.0567
  38.244+0.723      2        38.2420         0.7317       284.6331         5.0590
  38.341-0.802      1        38.3242        -0.8165       286.0522         4.4236
  38.341-0.802      2        38.3416        -0.8355       286.0771         4.4304
  38.341-0.802      3        38.3312        -0.7967       286.0378         4.4388
  38.341-0.802      4        38.3435        -0.8116       286.0567         4.4430
