-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  27.253+0.174      1        27.2319         0.1623       280.1087        -4.9969
  27.356-0.152      1        27.3658        -0.1664       280.4636        -5.0283
  27.359-0.367      1        27.3738        -0.3857       280.6630        -5.1215
  27.369-0.175      1        27.3658        -0.1664       280.4636        -5.0283
  27.406-0.175      1        27.3818        -0.1908       280.4927        -5.0252
  27.406-0.175      2        27.3832        -0.1868       280.4898        -5.0221
  27.406-0.175      3        27.3846        -0.1784       280.4829        -5.0170
  27.406-0.175      4        27.3891        -0.1734       280.4805        -5.0108
  27.406-0.175      5        27.3965        -0.1735       280.4841        -5.0043
  27.406-0.175      6        27.4011        -0.1685       280.4817        -4.9978
   27.426-0.87      1        27.4266        -0.8647       281.1152        -5.2934
   27.44-0.017      1        27.4242        -0.0499       280.3864        -4.9231
  27.444+0.102      1        27.4294         0.0888       280.2650        -4.8550
  27.478+0.138      1        27.4811         0.1294       280.2525        -4.7904
  27.478+0.138      2        27.4842         0.1330       280.2508        -4.7860
  27.478+0.138      3        27.4887         0.1673       280.2222        -4.7663
  27.478+0.138      4        27.4964         0.1709       280.2226        -4.7578
  27.493+0.172      1        27.4964         0.1709       280.2226        -4.7578
  27.493+0.172      2        27.4936         0.1884       280.2056        -4.7523
  27.496-0.889      1        27.4951        -0.8979       281.1762        -5.2476
  27.496-0.889      2        27.4887        -0.8867       281.1633        -5.2482
  27.498+0.166      1        27.4964         0.1709       280.2226        -4.7578
  27.509+0.209      1        27.4999         0.2123       280.1873        -4.7358
  27.525+0.198      1        27.5072         0.1787       280.2206        -4.7446
  27.525+0.198      2        27.5038         0.1959       280.2037        -4.7398
  27.525+0.198      3        27.4991         0.2054       280.1931        -4.7396
  27.525+0.198      4        27.5163         0.2009       280.2050        -4.7264
  27.525+0.198      5        27.5268         0.2096       280.2020        -4.7131
  27.525+0.198      6        27.5363         0.2160       280.2007        -4.7017
  27.525+0.198      7        27.5386         0.2130       280.2045        -4.7010
  27.538+0.231      1        27.5044         0.2181       280.1841        -4.7291
  27.538+0.231      2        27.5163         0.2009       280.2050        -4.7264
  27.538+0.231      3        27.5189         0.2046       280.2029        -4.7224
  27.538+0.231      4        27.5141         0.2218       280.1853        -4.7188
  27.538+0.231      5        27.5090         0.2306       280.1751        -4.7192
  27.538+0.231      6        27.5204         0.2144       280.1949        -4.7166
  27.538+0.231      7        27.5268         0.2096       280.2020        -4.7131
  27.538+0.231      8        27.5441         0.1875       280.2297        -4.7078
  27.538+0.231      9        27.5282         0.2298       280.1847        -4.7026
  27.538+0.231     10        27.5430         0.2031       280.2153        -4.7017
  27.538+0.231     11        27.5363         0.2160       280.2007        -4.7017
  27.538+0.231     12        27.5386         0.2130       280.2045        -4.7010
  27.538+0.231     13        27.5170         0.2641       280.1489        -4.6969
  27.538+0.231     14        27.5539         0.2097       280.2144        -4.6890
   27.586+0.06      1        27.5548         0.0831       280.3277        -4.7461
   27.586+0.06      2        27.5637         0.0855       280.3296        -4.7371
  27.617-0.866      1        27.6180        -0.8733       281.2106        -5.1270
  27.617-0.866      2        27.6179        -0.8615       281.1999        -5.1218
  27.659+0.129      1        27.6654         0.1269       280.3395        -4.6278
  27.659+0.129      2        27.6627         0.1375       280.3288        -4.6253
  27.661+0.114      1        27.6492         0.0928       280.3625        -4.6577
  27.661+0.114      2        27.6706         0.0717       280.3911        -4.6483
  27.661+0.114      3        27.6557         0.0985       280.3603        -4.6493
  27.661+0.114      4        27.6761         0.0910       280.3764        -4.6347
  27.661+0.114      5        27.6797         0.0855       280.3829        -4.6339
  27.661+0.114      6        27.6779         0.1001       280.3691        -4.6289
  27.661+0.114      7        27.6656         0.1272       280.3393        -4.6274
  27.661+0.114      8        27.6885         0.0877       280.3851        -4.6251
  27.661+0.114      9        27.6850         0.0963       280.3758        -4.6243
  27.661+0.114     10        27.6630         0.1381       280.3284        -4.6247
  27.661+0.114     11        27.6946         0.0841       280.3910        -4.6213
  27.661+0.114     12        27.6892         0.0966       280.3774        -4.6204
  27.697-0.174      1        27.6968        -0.1826       280.6300        -4.7414
   27.712-0.12      1        27.7127        -0.1217       280.5830        -4.6994
  27.717+0.023      1        27.7112         0.0074       280.4671        -4.6416
  27.741+0.042      1        27.7572         0.0504       280.4498        -4.5811
  27.742+0.078      1        27.7416         0.0793       280.4168        -4.5817
  27.743+0.171      1        27.7421         0.1704       280.3359        -4.5396
  27.743+0.171      2        27.7452         0.1833       280.3258        -4.5309
  27.751+0.057      1        27.7572         0.0504       280.4498        -4.5810
  27.756-0.091      1        27.7523        -0.0886       280.5716        -4.6490
  27.764+0.053      1        27.7601         0.0353       280.4646        -4.5854
  27.777-0.285      1        27.7823        -0.2828       280.7586        -4.7111
  27.792+0.059      1        27.7834         0.0564       280.4565        -4.5550
  27.792-0.282      1        27.7957        -0.2773       280.7599        -4.6967
  27.795-0.267      1        27.7832        -0.2584       280.7373        -4.6992
  27.795-0.296      1        27.7957        -0.2773       280.7599        -4.6967
  27.806-0.283      1        27.7957        -0.2773       280.7599        -4.6967
  27.832-0.338      1        27.8121        -0.3313       280.8156        -4.7068
  27.832-0.338      2        27.8267        -0.3429       280.8327        -4.6991
  27.832-0.338      3        27.8314        -0.3377       280.8302        -4.6925
   27.838-0.22      1        27.8406        -0.2040       280.7151        -4.6233
  27.864+0.074      1        27.8258         0.0723       280.4618        -4.5101
  27.864+0.074      2        27.8320         0.0826       280.4555        -4.4998
   27.886+0.04      1        27.8978         0.0439       280.5201        -4.4591
  27.889-0.008      1        27.8777        -0.0377       280.5837        -4.5142
     27.9+0.04      1        27.8980         0.0440       280.5202        -4.4588
  27.909-0.023      1        27.9048        -0.0110       280.5723        -4.4779
  27.909-0.023      2        27.9232        -0.0325       280.6000        -4.4714
  27.909+0.068      1        27.8932         0.0415       280.5202        -4.4642
  27.916+0.222      1        27.8804         0.2035       280.3698        -4.4015
  27.916+0.222      2        27.9246         0.1931       280.3994        -4.3669
  27.916+0.222      3        27.9352         0.2054       280.3933        -4.3518
   27.92-0.041      1        27.9230        -0.0332       280.6005        -4.4719
  27.923-0.435      1        27.9225        -0.4257       280.9505        -4.6518
  27.923-0.435      2        27.9316        -0.4361       280.9640        -4.6484
  27.935-0.434      1        27.9316        -0.4361       280.9640        -4.6484
  27.935-0.434      2        27.9475        -0.4347       280.9700        -4.6336
  27.935-0.434      3        27.9579        -0.4354       280.9754        -4.6247
  27.937-0.015      1        27.9389        -0.0153       280.5918        -4.4496
  27.956-0.467      1        27.9678        -0.4746       281.0149        -4.6338
  27.956-0.467      2        27.9475        -0.4347       280.9700        -4.6336
  27.956-0.467      3        27.9581        -0.4360       280.9759        -4.6248
  27.956-0.467      4        27.9779        -0.4651       281.0110        -4.6205
  27.956-0.467      5        27.9726        -0.4218       280.9700        -4.6054
  27.971+0.094      1        27.9566         0.1144       280.4843        -4.3745
  27.971+0.094      2        27.9779         0.0783       280.5262        -4.3721
   27.978-0.43      1        27.9475        -0.4347       280.9700        -4.6336
   27.978-0.43      2        27.9726        -0.4218       280.9700        -4.6054
   27.978-0.43      3        28.0109        -0.4260       280.9912        -4.5733
  28.002+0.154      1        27.9907         0.1437       280.4738        -4.3308
  28.002+0.154      2        28.0016         0.1539       280.4697        -4.3163
   28.003-0.01      1        27.9847        -0.0341       280.6296        -4.4174
   28.003-0.01      2        28.0093        -0.0563       280.6607        -4.4057
   28.003-0.01      3        27.9891        -0.0163       280.6157        -4.4054
   28.003-0.01      4        27.9959        -0.0075       280.6110        -4.3953
   28.003-0.01      5        28.0035        -0.0112       280.6178        -4.3902
   28.003-0.01      6        28.0341        -0.0669       280.6814        -4.3885
   28.003-0.01      7        28.0151        -0.0049       280.6175        -4.3771
   28.003-0.01      8        28.0210        -0.0061       280.6213        -4.3723
