-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
 319.449+0.023      1       319.4602        -0.0048       225.9198       -58.5671
  319.46+0.835      1       319.4645         0.8212       225.1734       -57.8407
  319.46+0.835      2       319.4613         0.8342       225.1564       -57.8308
  319.46+0.835      3       319.4707         0.8401       225.1668       -57.8211
 319.497-0.453      1       319.5117        -0.5141       226.4871       -58.9861
 319.497-0.453      2       319.5025        -0.5044       226.4623       -58.9822
 319.497-0.453      3       319.5093        -0.4871       226.4570       -58.9638
 319.497-0.453      4       319.4539        -0.4411       226.3197       -58.9510
 319.497-0.453      5       319.4754        -0.4388       226.3539       -58.9384
 319.497-0.453      6       319.4686        -0.4301       226.3341       -58.9342
 319.497-0.453      7       319.4647        -0.4281       226.3257       -58.9344
 319.497-0.453      8       319.4528        -0.4197       226.2975       -58.9329
 319.497-0.453      9       319.5015        -0.4441       226.4030       -58.9301
 319.497-0.453     10       319.4748        -0.4285       226.3430       -58.9297
 319.497-0.453     11       319.4889        -0.4322       226.3703       -58.9260
 319.497-0.453     12       319.4663        -0.4151       226.3160       -58.9222
 319.497-0.453     13       319.5046        -0.4330       226.3976       -58.9190
 319.497-0.453     14       319.4864        -0.4252       226.3595       -58.9212
 319.497-0.453     15       319.5150        -0.4359       226.4180       -58.9164
 319.497-0.453     16       319.5035        -0.4289       226.3917       -58.9160
 319.497-0.453     17       319.4797        -0.4087       226.3324       -58.9100
 319.497-0.453     18       319.4925        -0.4120       226.3572       -58.9067
 319.497-0.453     19       319.5000        -0.4113       226.3691       -58.9024
 319.497-0.453     20       319.4684        -0.3891       226.2947       -58.8986
  319.499-0.02      1       319.4525        -0.0215       225.9223       -58.5854
  319.499-0.02      2       319.4627        -0.0234       225.9412       -58.5821
 319.644+0.812      1       319.6455         0.8122       225.4797       -57.7621
  319.74-0.874      1       319.7460        -0.8734       227.2306       -59.1811
 319.821-0.388      1       319.7877        -0.3960       226.8376       -58.7468
 319.821-0.388      2       319.8042        -0.3895       226.8590       -58.7330
 319.821-0.388      3       319.7973        -0.3730       226.8316       -58.7221
 319.821-0.388      4       319.8074        -0.3684       226.8440       -58.7131
 319.821-0.388      5       319.8108        -0.3641       226.8456       -58.7076
 319.821-0.388      6       319.8292        -0.3689       226.8811       -58.7027
 319.821-0.388      7       319.8326        -0.3549       226.8732       -58.6888
  319.882+0.81      1       319.8841         0.7858       225.8948       -57.6701
  319.882+0.81      2       319.8951         0.7894       225.9095       -57.6617
  319.882+0.81      3       319.8881         0.7945       225.8935       -57.6606
  319.882+0.81      4       319.8994         0.7937       225.9128       -57.6558
  319.882+0.81      5       319.8987         0.8037       225.9025       -57.6474
 319.886+0.753      1       319.8517         0.7888       225.8391       -57.6832
 319.886+0.753      2       319.8661         0.7861       225.8651       -57.6786
 319.886+0.753      3       319.8588         0.7946       225.8455       -57.6747
 319.886+0.753      4       319.8773         0.7877       225.8820       -57.6718
 319.886+0.753      5       319.8689         0.7906       225.8657       -57.6733
 319.886+0.753      6       319.8927         0.7801       225.9140       -57.6709
 319.886+0.753      7       319.8840         0.7858       225.8948       -57.6701
 319.886+0.753      8       319.9076         0.7790       225.9395       -57.6647
 319.886+0.753      9       319.8951         0.7894       225.9095       -57.6617
 319.886+0.753     10       319.8881         0.7945       225.8935       -57.6606
 319.886+0.753     11       319.9021         0.7883       225.9220       -57.6592
 319.886+0.753     12       319.8999         0.7938       225.9134       -57.6555
 319.886+0.753     13       319.8987         0.8037       225.9025       -57.6474
 319.886+0.753     14       319.9093         0.8016       225.9216       -57.6441
 319.886+0.753     15       319.8935         0.8151       225.8837       -57.6399
 319.886-0.174      1       319.8962        -0.1965       226.8280       -58.5198
 319.888-0.186      1       319.8852        -0.1929       226.8062       -58.5222
 319.888-0.186      2       319.8970        -0.1810       226.8144       -58.5060
  319.91+0.796      1       319.8905         0.7134       225.9711       -57.7303
  319.91+0.796      2       319.8560         0.7739       225.8597       -57.6942
  319.91+0.796      3       319.8485         0.7804       225.8416       -57.6921
  319.91+0.796      4       319.8664         0.7750       225.8758       -57.6882
  319.91+0.796      5       319.8320         0.7919       225.8041       -57.6901
  319.91+0.796      6       319.8432         0.7914       225.8229       -57.6850
  319.91+0.796      7       319.8517         0.7888       225.8391       -57.6832
  319.91+0.796      8       319.8853         0.7715       225.9098       -57.6821
  319.91+0.796      9       319.9122         0.7592       225.9650       -57.6797
  319.91+0.796     10       319.8948         0.7690       225.9275       -57.6796
  319.91+0.796     11       319.8661         0.7861       225.8651       -57.6786
  319.91+0.796     12       319.8588         0.7946       225.8455       -57.6747
  319.91+0.796     13       319.8773         0.7877       225.8820       -57.6718
  319.91+0.796     14       319.8689         0.7906       225.8657       -57.6733
  319.91+0.796     15       319.8927         0.7801       225.9140       -57.6709
  319.91+0.796     16       319.9107         0.7728       225.9502       -57.6686
  319.91+0.796     17       319.8840         0.7858       225.8948       -57.6701
  319.91+0.796     18       319.9076         0.7790       225.9395       -57.6647
  319.91+0.796     19       319.8951         0.7894       225.9095       -57.6617
  319.91+0.796     20       320.0302         0.7177       226.1954       -57.6585
  319.91+0.796     21       319.8881         0.7945       225.8935       -57.6606
  319.91+0.796     22       319.9021         0.7883       225.9220       -57.6592
  319.91+0.796     23       319.8999         0.7938       225.9134       -57.6555
  319.91+0.796     24       319.9334         0.7794       225.9812       -57.6517
  319.91+0.796     25       319.8987         0.8037       225.9025       -57.6474
  319.91+0.796     26       319.8530         0.8286       225.8052       -57.6478
  319.91+0.796     27       319.9093         0.8016       225.9216       -57.6441
  319.91+0.796     28       319.8758         0.8223       225.8482       -57.6422
  319.91+0.796     29       319.8935         0.8151       225.8837       -57.6399
  319.91+0.796     30       319.9233         0.8063       225.9404       -57.6332
  319.91+0.796     31       319.8935         0.8312       225.8690       -57.6258
  319.91+0.796     32       320.0711         0.7658       226.2181       -57.5965
  319.91+0.796     33       320.0823         0.7603       226.2414       -57.5958
  319.91+0.796     34       320.0628         0.7864       226.1859       -57.5826
  319.91+0.796     35       320.0750         0.7854       226.2065       -57.5774
  319.91+0.796     36       320.0654         0.8024       226.1754       -57.5673
  319.91+0.796     37       320.1016         0.7999       226.2366       -57.5518
  319.91+0.796     38       320.1150         0.7985       226.2595       -57.5465
  319.91+0.796     39       320.1076         0.8052       226.2413       -57.5442
  319.91+0.796     40       320.1287         0.8168       226.2651       -57.5238
  319.91+0.796     41       320.1224         0.8310       226.2419       -57.5145
  319.91+0.796     42       320.1472         0.8569       226.2585       -57.4798
  319.91+0.796     43       320.1400         0.8699       226.2351       -57.4720
  319.91+0.796     44       320.1369         0.8926       226.2093       -57.4537
  319.958+0.71      1       319.9068         0.6694       226.0380       -57.7608
  319.958+0.71      2       319.8977         0.6723       226.0205       -57.7627
  319.958+0.71      3       319.8989         0.6847       226.0110       -57.7513
  319.958+0.71      4       319.9393         0.6829       226.0789       -57.7332
  319.958+0.71      5       319.9070         0.7038       226.0068       -57.7306
  319.958+0.71      6       319.9245         0.6995       226.0394       -57.7259
  319.958+0.71      7       319.9118         0.7162       226.0035       -57.7175
  319.958+0.71      8       319.9650         0.7076       226.0983       -57.6991
  319.958+0.71      9       319.9563         0.7275       226.0658       -57.6860
  319.958+0.71     10       319.9892         0.7108       226.1349       -57.6845
  319.958+0.71     11       319.9457         0.7365       226.0403       -57.6832
  319.958+0.71     12       319.9359         0.7425       226.0189       -57.6827
  319.958+0.71     13       319.9315         0.7446       226.0098       -57.6830
  319.958+0.71     14       319.9430         0.7489       226.0247       -57.6738
  319.958+0.71     15       319.9928         0.7270       226.1259       -57.6686
 319.991-0.823      1       319.9885        -0.8248       227.5903       -59.0168
   32.006-0.51      1        31.9845        -0.4854       282.8595        -1.0645
   32.006-0.51      2        32.0031        -0.5096       282.8895        -1.0589
   32.006-0.51      3        32.0145        -0.5041       282.8898        -1.0463
  32.007+0.058      1        31.9978         0.0675       282.3734        -0.8005
  32.007+0.058      2        32.0207         0.0654       282.3857        -0.7811
