-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  29.234-0.332      1        29.2351        -0.3308       281.4667        -3.4407
  29.236-0.051      1        29.2355        -0.0468       281.2138        -3.3107
   29.24-0.673      1        29.2470        -0.6925       281.7946        -3.5951
   29.24-0.673      2        29.2416        -0.6776       281.7788        -3.5932
  29.245+0.086      1        29.2464         0.0706       281.1142        -3.2474
    29.249-0.3      1        29.2508        -0.2981       281.4448        -3.4118
    29.249-0.3      2        29.2599        -0.3030       281.4533        -3.4059
  29.255-0.461      1        29.2624        -0.4862       281.6178        -3.4873
  29.262-0.482      1        29.2637        -0.4848       281.6171        -3.4855
  29.262-0.482      2        29.2603        -0.4762       281.6079        -3.4846
  29.274-0.129      1        29.2772        -0.1279       281.3051        -3.3106
  29.277-0.733      1        29.2966        -0.7464       281.8654        -3.5756
  29.284-0.629      1        29.2487        -0.6220       281.7326        -3.5615
  29.284-0.629      2        29.2988        -0.6293       281.7619        -3.5202
  29.284-0.629      3        29.3074        -0.6243       281.7614        -3.5103
  29.284-0.629      4        29.3131        -0.6120       281.7531        -3.4996
  29.284-0.629      5        29.3392        -0.6195       281.7717        -3.4798
  29.293-0.766      1        29.2873        -0.7623       281.8753        -3.5911
  29.293-0.766      2        29.2950        -0.7678       281.8838        -3.5868
  29.306-0.453      1        29.3064        -0.4492       281.6049        -3.4313
  29.308-0.763      1        29.3009        -0.7981       281.9134        -3.5954
  29.309-0.281      1        29.3103        -0.2813       281.4570        -3.3512
  29.309-0.786      1        29.3110        -0.7860       281.9073        -3.5808
  29.331-0.801      1        29.3315        -0.8024       281.9313        -3.5701
  29.332+0.141      1        29.3275         0.1426       281.0871        -3.1424
  29.369-0.455      1        29.3673        -0.4616       281.6438        -3.3828
  29.371-0.546      1        29.3639        -0.5596       281.7296        -3.4306
  29.411-0.645      1        29.3959        -0.6628       281.8362        -3.4491
  29.411-0.645      2        29.4026        -0.6535       281.8310        -3.4389
  29.411-0.645      3        29.4099        -0.6446       281.8264        -3.4284
  29.411-0.645      4        29.4073        -0.6320       281.8139        -3.4249
  29.411-0.645      5        29.4081        -0.6114       281.7960        -3.4148
  29.411-0.645      6        29.4228        -0.6316       281.8207        -3.4110
  29.419-0.046      1        29.4183        -0.0429       281.2939        -3.1462
  29.435-0.619      1        29.4384        -0.6205       281.8180        -3.3920
  29.491+0.151      1        29.4927         0.1525       281.1539        -2.9909
    29.5+0.199      1        29.4967         0.1775       281.1335        -2.9759
  29.501+0.385      1        29.5033         0.3839       280.9526        -2.8757
   29.522+0.17      1        29.5221         0.1704       281.1514        -2.9565
   29.522+0.17      2        29.5316         0.1779       281.1490        -2.9447
  29.523+0.853      1        29.5232         0.8736       280.5257        -2.6342
  29.535+0.179      1        29.5320         0.1779       281.1492        -2.9443
  29.559+0.183      1        29.5578         0.1853       281.1545        -2.9179
  29.579-0.607      1        29.5485        -0.5962       281.8466        -3.2829
  29.579-0.607      2        29.5775        -0.6053       281.8679        -3.2613
  29.579-0.607      3        29.5911        -0.6132       281.8811        -3.2527
  29.579-0.607      4        29.6035        -0.6237       281.8962        -3.2466
  29.579-0.607      5        29.5998        -0.5973       281.8709        -3.2378
  29.601-0.579      1        29.5775        -0.6053       281.8679        -3.2613
  29.601-0.579      2        29.5911        -0.6132       281.8811        -3.2527
  29.601-0.579      3        29.5998        -0.5973       281.8709        -3.2378
  29.601-0.579      4        29.5972        -0.5680       281.8436        -3.2267
  29.601-0.579      5        29.6145        -0.5945       281.8752        -3.2235
  29.601-0.579      6        29.6043        -0.5782       281.8560        -3.2251
  29.601-0.579      7        29.6055        -0.5614       281.8416        -3.2163
  29.601-0.579      8        29.6141        -0.5578       281.8423        -3.2071
  29.607-0.627      1        29.5905        -0.6467       281.9108        -3.2686
  29.607-0.627      2        29.5912        -0.6133       281.8813        -3.2527
  29.607-0.627      3        29.6035        -0.6237       281.8962        -3.2466
  29.623+0.255      1        29.6249         0.2505       281.1271        -2.8284
  29.769+0.219      1        29.7707         0.2162       281.2243        -2.7145
  29.803-0.828      1        29.8051        -0.8261       282.1686        -3.1594
  29.814-0.034      1        29.8033        -0.0558       281.4815        -2.8096
  29.814-0.034      2        29.8015        -0.0316       281.4591        -2.8001
  29.814-0.034      3        29.8247        -0.0464       281.4829        -2.7863
  29.844-0.009      1        29.8543        -0.0593       281.5079        -2.7658
  29.844-0.009      2        29.8632        -0.0441       281.4984        -2.7510
  29.844-0.009      3        29.9012        -0.0615       281.5313        -2.7251
  29.844-0.009      4        29.8899        -0.0100       281.4803        -2.7116
  29.844-0.009      5        29.8876         0.0055       281.4654        -2.7066
  29.844-0.009      6        29.9190        -0.0525       281.5314        -2.7051
  29.844-0.009      7        29.9128        -0.0434       281.5205        -2.7066
  29.844-0.009      8        29.9317        -0.0651       281.5484        -2.6996
  29.844-0.009      9        29.9238        -0.0543       281.5352        -2.7018
  29.844-0.009     10        29.9156        -0.0226       281.5033        -2.6946
  29.844-0.009     11        29.9363        -0.0507       281.5377        -2.6890
  29.844-0.009     12        29.9309        -0.0397       281.5255        -2.6887
  29.844-0.009     13        29.9209        -0.0137       281.4977        -2.6857
  29.844-0.009     14        29.9502        -0.0601       281.5524        -2.6809
  29.844-0.009     15        29.9612        -0.0682       281.5646        -2.6748
  29.844-0.009     16        29.9482        -0.0485       281.5411        -2.6774
  29.844-0.009     17        29.9379        -0.0110       281.5031        -2.6694
  29.844-0.009     18        29.9713        -0.0510       281.5540        -2.6580
  29.844-0.009     19        29.9781        -0.0469       281.5534        -2.6500
  29.844-0.009     20        29.9639        -0.0112       281.5151        -2.6463
  29.844-0.009     21        29.9709        -0.0091       281.5165        -2.6392
  29.846-0.474      1        29.8402        -0.4727       281.8697        -2.9670
  29.869-0.028      1        29.8594        -0.0538       281.5053        -2.7588
  29.869-0.028      2        29.8628        -0.0435       281.4977        -2.7511
  29.869-0.028      3        29.8895        -0.0281       281.4962        -2.7203
  29.881-0.764      1        29.8791        -0.7894       282.1698        -3.0769
   29.888-0.03      1        29.8895        -0.0281       281.4962        -2.7203
   29.888-0.03      2        29.8892        -0.0096       281.4796        -2.7121
  29.891-0.789      1        29.8877        -0.7806       282.1658        -3.0652
    29.9-0.801      1        29.9090        -0.8047       282.1971        -3.0573
  29.902-0.215      1        29.8979        -0.2139       281.6656        -2.7976
   29.91-0.042      1        29.9121        -0.0427       281.5195        -2.7068
  29.914-0.094      1        29.9135        -0.0865       281.5592        -2.7256
  29.929+0.092      1        29.9262         0.0815       281.4153        -2.6376
  29.929-0.895      1        29.9335        -0.9031       282.2959        -3.0803
  29.929-0.895      2        29.9293        -0.8926       282.2846        -3.0792
   29.958-0.42      1        29.9584        -0.4183       281.8753        -2.8371
   29.958-0.42      2        29.9702        -0.4147       281.8775        -2.8248
  29.959-0.054      1        29.8384        -0.0982       281.5352        -2.7978
  29.959-0.054      2        29.8543        -0.0593       281.5079        -2.7658
  29.959-0.054      3        29.8632        -0.0441       281.4984        -2.7510
  29.959-0.054      4        29.9012        -0.0615       281.5313        -2.7251
  29.959-0.054      5        29.8899        -0.0100       281.4803        -2.7116
  29.959-0.054      6        29.8876         0.0055       281.4654        -2.7066
  29.959-0.054      7        29.9190        -0.0525       281.5314        -2.7051
  29.959-0.054      8        29.9128        -0.0434       281.5205        -2.7066
  29.959-0.054      9        29.9317        -0.0651       281.5484        -2.6996
  29.959-0.054     10        29.9238        -0.0543       281.5352        -2.7018
  29.959-0.054     11        29.9156        -0.0226       281.5033        -2.6946
  29.959-0.054     12        29.9363        -0.0507       281.5377        -2.6890
  29.959-0.054     13        29.9309        -0.0397       281.5255        -2.6887
  29.959-0.054     14        29.9209        -0.0137       281.4977        -2.6857
  29.959-0.054     15        29.9502        -0.0601       281.5524        -2.6809
  29.959-0.054     16        29.9984        -0.1427       281.6480        -2.6757
  29.959-0.054     17        29.9612        -0.0682       281.5646        -2.6748
  29.959-0.054     18        29.9482        -0.0484       281.5411        -2.6774
  29.959-0.054     19        29.9379        -0.0110       281.5031        -2.6694
