-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
   45.42-0.686      2        45.3895        -0.7333       289.2727        10.7273
   45.42-0.686      3        45.4011        -0.7258       289.2714        10.7410
   45.42-0.686      4        45.3933        -0.6972       289.2419        10.7474
   45.42-0.686      5        45.4016        -0.7086       289.2561        10.7495
   45.42-0.686      6        45.4085        -0.6903       289.2430        10.7641
   45.42-0.686      7        45.3605        -0.5959       289.1352        10.7657
   45.42-0.686      8        45.3590        -0.5890       289.1283        10.7675
   45.42-0.686      9        45.4206        -0.6929       289.2511        10.7736
   45.42-0.686     10        45.4278        -0.7001       289.2610        10.7767
   45.42-0.686     11        45.3807        -0.5929       289.1420        10.7849
   45.42-0.686     12        45.4538        -0.7082       289.2806        10.7958
   45.42-0.686     13        45.4371        -0.5798       289.1570        10.8409
   45.42-0.686     14        45.4793        -0.6317       289.2239        10.8540
  45.434+0.075      1        45.4087         0.0378       288.5868        11.1033
   45.44-0.106      1        45.4408        -0.1065       288.7321        11.0646
  45.467+0.048      1        45.4240         0.0832       288.5530        11.1379
  45.467+0.048      2        45.4637         0.0283       288.6213        11.1475
  45.467+0.048      3        45.4550         0.0616       288.5871        11.1553
  45.467+0.048      4        45.4462         0.0825       288.5641        11.1572
  45.467+0.048      5        45.4668         0.0467       288.6062        11.1588
  45.467+0.048      6        45.5447        -0.0303       288.7126        11.1920
  45.467+0.048      7        45.5440        -0.0070       288.6913        11.2022
  45.467+0.048      8        45.4746         0.1347       288.5304        11.2066
  45.467+0.048      9        45.4929         0.1273       288.5458        11.2194
  45.494+0.114      1        45.4259         0.0671       288.5685        11.1321
  45.494+0.114      2        45.4240         0.0832       288.5530        11.1379
  45.494+0.114      3        45.4494         0.0411       288.6031        11.1408
  45.494+0.114      4        45.4334         0.0781       288.5620        11.1438
  45.494+0.114      5        45.4637         0.0283       288.6213        11.1475
  45.494+0.114      6        45.4550         0.0616       288.5871        11.1553
  45.494+0.114      7        45.4462         0.0825       288.5641        11.1572
  45.494+0.114      8        45.4668         0.0467       288.6062        11.1588
  45.494+0.114      9        45.4810         0.0570       288.6037        11.1761
  45.494+0.114     10        45.4519         0.1287       288.5251        11.1837
  45.494+0.114     11        45.4744         0.1351       288.5301        11.2066
  45.494+0.114     12        45.5151         0.0667       288.6111        11.2109
  45.494+0.114     13        45.4929         0.1273       288.5458        11.2194
  45.494+0.114     14        45.5365         0.1427       288.5526        11.2651
  45.494+0.114     15        45.4987         0.2256       288.4598        11.2701
  45.501-0.104      1        45.4645        -0.0694       288.7099        11.1028
  45.501-0.104      2        45.5258        -0.0443       288.7163        11.1687
  45.505+0.022      1        45.5440        -0.0070       288.6913        11.2022
  45.531+0.042      1        45.5125         0.0306       288.6424        11.1918
  45.531+0.042      2        45.5060         0.0476       288.6239        11.1939
  45.531+0.042      3        45.5198         0.0390       288.6383        11.2022
  45.531+0.042      4        45.5319         0.0442       288.6393        11.2154
  45.761-0.254      1        45.7610        -0.2537       289.0169        11.2795
  45.761-0.254      2        45.7769        -0.2534       289.0242        11.2937
  45.787-0.335      1        45.7412        -0.3308       289.0770        11.2260
  45.787-0.335      2        45.8046        -0.3555       289.1294        11.2706
  45.787-0.335      3        45.8217        -0.3052       289.0922        11.3092
  45.787-0.335      4        45.8211        -0.2821       289.0710        11.3194
  45.787-0.335      5        45.8310        -0.2924       289.0850        11.3234
  45.791-0.275      1        45.7402        -0.2892       289.0390        11.2445
  45.791-0.275      2        45.7491        -0.2874       289.0416        11.2533
  45.791-0.275      3        45.7685        -0.3127       289.0736        11.2587
  45.791-0.275      4        45.7483        -0.2658       289.0218        11.2626
  45.791-0.275      5        45.7610        -0.2537       289.0169        11.2795
  45.791-0.275      6        45.7769        -0.2535       289.0242        11.2937
  45.791-0.275      7        45.7919        -0.2723       289.0483        11.2982
  45.791-0.275      8        45.8211        -0.2821       289.0710        11.3194
  45.791-0.275      9        45.8310        -0.2924       289.0850        11.3234
    45.8-0.302      1        45.7938        -0.3271       289.0987        11.2743
  45.843-0.333      1        45.8570        -0.3138       289.1167        11.3364
  45.843-0.333      2        45.8685        -0.3319       289.1385        11.3382
  45.857+0.285      1        45.8586         0.2854       288.5763        11.6167
  45.885-0.509      1        45.8872        -0.5090       289.3071        11.2721
  45.927-0.375      1        45.8905        -0.4143       289.2233        11.3192
  45.927-0.375      2        45.8718        -0.3759       289.1797        11.3206
  45.927-0.375      3        45.8896        -0.3890       289.2000        11.3302
  45.927-0.375      4        45.8764        -0.3620       289.1695        11.3311
  45.927-0.375      5        45.9068        -0.3687       289.1899        11.3548
  45.927-0.375      6        45.8998        -0.3392       289.1600        11.3624
  45.927-0.375      7        45.9292        -0.3926       289.2221        11.3636
  45.927-0.375      8        45.9366        -0.4021       289.2342        11.3656
  45.927-0.375      9        45.9280        -0.3781       289.2085        11.3693
  45.927-0.375     10        45.9208        -0.3382       289.1690        11.3814
  45.927-0.375     11        45.9812        -0.3814       289.2368        11.4148
  45.942-0.421      1        45.9366        -0.4022       289.2343        11.3656
  45.948-0.363      1        45.9400        -0.3808       289.2167        11.3786
  46.175-0.521      1        46.1745        -0.5237       289.4572        11.5193
   46.24-0.002      1        46.2429        -0.0017       289.0184        11.8233
  46.252-0.262      1        46.2430        -0.2607       289.2525        11.7027
  46.384-0.239      1        46.3870        -0.2377       289.3003        11.8407
  46.403-0.236      1        46.4191        -0.2276       289.3065        11.8739
  46.413-0.192      1        46.4142        -0.1914       289.2715        11.8864
  46.423-0.266      1        46.4238        -0.2655       289.3430        11.8602
  46.423-0.266      2        46.4069        -0.2347       289.3072        11.8597
  46.423-0.266      3        46.4195        -0.2280       289.3071        11.8740
  46.423-0.266      4        46.4267        -0.2374       289.3191        11.8759
  46.423-0.266      5        46.4654        -0.2793       289.3753        11.8907
  46.425-0.194      1        46.4157        -0.2111       289.2901        11.8785
   46.51-0.197      1        46.5168        -0.1877       289.3171        11.9788
  46.523-0.189      1        46.5168        -0.1877       289.3171        11.9789
  46.881-0.299      1        46.8710        -0.3012       289.5890        12.2389
  47.038-0.254      1        47.0377        -0.2545       289.6265        12.4082
  47.061+0.257      1        47.0511         0.2522       289.1740        12.6567
  47.158+0.355      1        47.0689         0.2856       289.1522        12.6880
  47.158+0.355      2        47.0786         0.3037       289.1404        12.7050
  47.158+0.355      3        47.0895         0.3038       289.1456        12.7147
  47.158+0.355      4        47.0956         0.3435       289.1125        12.7386
  47.158+0.355      5        47.1118         0.3255       289.1366        12.7446
  47.158+0.355      6        47.1175         0.3166       289.1474        12.7454
  47.158+0.355      7        47.1297         0.3294       289.1416        12.7622
  47.158+0.355      8        47.1407         0.3241       289.1516        12.7694
  47.158+0.355      9        47.1555         0.3296       289.1537        12.7851
  47.693-0.408      1        47.6904        -0.4077       290.0788        12.9129
  47.693-0.408      2        47.6893        -0.3972       290.0688        12.9169
   47.733-0.38      1        47.7229        -0.3846       290.0735        12.9525
   47.733-0.38      2        47.7352        -0.3802       290.0755        12.9654
   47.733-0.38      3        47.7489        -0.3517       290.0562        12.9909
   48.55-0.026      1        48.5430        -0.0170       290.1358        13.8491
